user_id,variant,clicks,sessions,day
5991,treatment,1,4,13
5992,treatment,0,5,14
5993,treatment,0,6,1
5994,treatment,1,12,2
5995,treatment,1,9,3
5996,treatment,0,6,4
5997,treatment,0,11,5
5998,treatment,0,9,6
5999,treatment,0,8,7
6000,treatment,2,7,8
6001,treatment,1,6,9
6002,treatment,1,9,10
6003,treatment,1,8,11
6004,treatment,0,9,12
6005,treatment,2,7,13
6006,treatment,1,8,14
6007,treatment,1,7,1
6008,treatment,2,10,2
6009,treatment,2,10,3
6010,treatment,1,10,4
6011,treatment,1,11,5
6012,treatment,0,11,6
6013,treatment,1,9,7
6014,treatment,1,10,8
6015,treatment,1,6,9
6016,treatment,2,8,10
6017,treatment,0,11,11
6018,treatment,1,12,12
6019,treatment,3,12,13
6020,treatment,0,10,14
6021,treatment,0,8,1
6022,treatment,0,8,2
6023,treatment,1,8,3
6024,treatment,1,11,4
6025,treatment,2,6,5
6026,treatment,2,7,6
6027,treatment,1,7,7
6028,treatment,1,11,8
6029,treatment,0,11,9
6030,treatment,1,8,10
6031,treatment,1,13,11
6032,treatment,2,10,12
6033,treatment,1,6,13
6034,treatment,0,7,14
6035,treatment,1,9,1
6036,treatment,1,9,2
6037,treatment,3,9,3
6038,treatment,3,9,4
6039,treatment,2,7,5
6040,treatment,0,8,6
6041,treatment,0,8,7
6042,treatment,2,12,8
6043,treatment,0,8,9
6044,treatment,0,6,10
6045,treatment,0,8,11
6046,treatment,0,9,12
6047,treatment,0,8,13
6048,treatment,0,8,14
6049,treatment,0,11,1
6050,treatment,2,12,2
6051,treatment,0,8,3
6052,treatment,1,11,4
6053,treatment,0,9,5
6054,treatment,0,6,6
6055,treatment,1,10,7
6056,treatment,0,5,8
6057,treatment,0,10,9
6058,treatment,1,11,10
6059,treatment,1,9,11
6060,treatment,0,8,12
6061,treatment,0,5,13
6062,treatment,0,8,14
6063,treatment,1,5,1
6064,treatment,4,6,2
6065,treatment,1,7,3
6066,treatment,0,7,4
6067,treatment,1,8,5
6068,treatment,1,8,6
6069,treatment,0,10,7
6070,treatment,0,9,8
6071,treatment,0,8,9
6072,treatment,0,5,10
6073,treatment,2,11,11
6074,treatment,1,11,12
6075,treatment,0,5,13
6076,treatment,0,9,14
6077,treatment,1,6,1
6078,treatment,0,8,2
6079,treatment,3,9,3
6080,treatment,1,9,4
6081,treatment,2,9,5
6082,treatment,1,12,6
6083,treatment,0,4,7
6084,treatment,1,7,8
6085,treatment,0,7,9
6086,treatment,1,6,10
6087,treatment,0,12,11
6088,treatment,3,12,12
6089,treatment,2,8,13
6090,treatment,0,7,14
6091,treatment,3,7,1
6092,treatment,1,7,2
6093,treatment,2,10,3
6094,treatment,0,7,4
6095,treatment,2,8,5
6096,treatment,2,8,6
6097,treatment,1,5,7
6098,treatment,2,10,8
6099,treatment,1,6,9
6100,treatment,2,7,10
6101,treatment,1,5,11
6102,treatment,0,8,12
6103,treatment,0,8,13
6104,treatment,1,4,14
6105,treatment,2,7,1
6106,treatment,2,9,2
6107,treatment,3,11,3
6108,treatment,1,9,4
6109,treatment,0,6,5
6110,treatment,1,8,6
6111,treatment,0,7,7
6112,treatment,0,10,8
6113,treatment,1,9,9
6114,treatment,0,5,10
6115,treatment,1,8,11
6116,treatment,0,6,12
6117,treatment,2,5,13
6118,treatment,4,10,14
6119,treatment,0,4,1
6120,treatment,1,8,2
6121,treatment,0,9,3
6122,treatment,3,8,4
6123,treatment,1,5,5
6124,treatment,1,6,6
6125,treatment,1,9,7
6126,treatment,2,12,8
6127,treatment,1,9,9
6128,treatment,1,10,10
6129,treatment,2,8,11
6130,treatment,1,10,12
6131,treatment,1,8,13
6132,treatment,2,9,14
6133,treatment,1,8,1
6134,treatment,1,10,2
6135,treatment,0,6,3
6136,treatment,1,8,4
6137,treatment,2,8,5
6138,treatment,0,5,6
6139,treatment,1,8,7
6140,treatment,0,10,8
6141,treatment,2,11,9
6142,treatment,0,7,10
6143,treatment,0,10,11
6144,treatment,2,7,12
6145,treatment,1,8,13
6146,treatment,1,8,14
6147,treatment,2,10,1
6148,treatment,0,8,2
6149,treatment,0,9,3
6150,treatment,0,6,4
6151,treatment,2,11,5
6152,treatment,0,7,6
6153,treatment,0,9,7
6154,treatment,2,10,8
6155,treatment,0,7,9
6156,treatment,2,10,10
6157,treatment,0,7,11
6158,treatment,0,7,12
6159,treatment,0,6,13
6160,treatment,1,13,14
6161,treatment,0,5,1
6162,treatment,2,11,2
6163,treatment,1,9,3
6164,treatment,2,8,4
6165,treatment,1,9,5
6166,treatment,1,8,6
6167,treatment,2,10,7
6168,treatment,3,8,8
6169,treatment,1,6,9
6170,treatment,1,5,10
6171,treatment,0,10,11
6172,treatment,1,12,12
6173,treatment,0,9,13
6174,treatment,2,11,14
6175,treatment,1,10,1
6176,treatment,0,6,2
6177,treatment,0,8,3
6178,treatment,2,9,4
6179,treatment,1,11,5
6180,treatment,0,9,6
6181,treatment,1,6,7
6182,treatment,2,10,8
6183,treatment,1,9,9
6184,treatment,1,8,10
6185,treatment,0,8,11
6186,treatment,1,7,12
6187,treatment,0,8,13
6188,treatment,3,9,14
6189,treatment,1,10,1
6190,treatment,0,11,2
6191,treatment,1,6,3
6192,treatment,1,7,4
6193,treatment,1,6,5
6194,treatment,0,9,6
6195,treatment,1,10,7
6196,treatment,2,7,8
6197,treatment,1,8,9
6198,treatment,2,10,10
6199,treatment,1,7,11
6200,treatment,1,10,12
6201,treatment,2,7,13
6202,treatment,0,9,14
6203,treatment,0,2,1
6204,treatment,2,9,2
6205,treatment,0,10,3
6206,treatment,0,8,4
6207,treatment,0,6,5
6208,treatment,0,8,6
6209,treatment,0,8,7
6210,treatment,1,9,8
6211,treatment,1,8,9
6212,treatment,0,3,10
6213,treatment,2,7,11
6214,treatment,0,8,12
6215,treatment,0,9,13
6216,treatment,0,9,14
6217,treatment,3,12,1
6218,treatment,1,10,2
6219,treatment,1,9,3
6220,treatment,0,7,4
6221,treatment,0,6,5
6222,treatment,0,11,6
6223,treatment,0,8,7
6224,treatment,0,8,8
6225,treatment,2,8,9
6226,treatment,1,8,10
6227,treatment,2,7,11
6228,treatment,1,7,12
6229,treatment,0,9,13
6230,treatment,3,9,14
6231,treatment,1,7,1
6232,treatment,4,10,2
6233,treatment,1,10,3
6234,treatment,0,8,4
6235,treatment,1,5,5
6236,treatment,2,7,6
6237,treatment,1,6,7
6238,treatment,0,13,8
6239,treatment,0,9,9
6240,treatment,0,7,10
6241,treatment,1,6,11
6242,treatment,1,12,12
6243,treatment,1,8,13
6244,treatment,0,8,14
6245,treatment,0,7,1
6246,treatment,0,8,2
6247,treatment,1,8,3
6248,treatment,0,7,4
6249,treatment,1,10,5
6250,treatment,2,11,6
6251,treatment,1,10,7
6252,treatment,2,9,8
6253,treatment,1,9,9
6254,treatment,0,4,10
6255,treatment,1,6,11
6256,treatment,1,6,12
6257,treatment,1,7,13
6258,treatment,1,7,14
6259,treatment,2,5,1
6260,treatment,1,4,2
6261,treatment,2,6,3
6262,treatment,1,8,4
6263,treatment,0,7,5
6264,treatment,1,11,6
6265,treatment,2,6,7
6266,treatment,0,8,8
6267,treatment,2,12,9
6268,treatment,0,5,10
6269,treatment,2,8,11
6270,treatment,0,10,12
6271,treatment,0,8,13
6272,treatment,1,10,14
6273,treatment,2,6,1
6274,treatment,0,8,2
6275,treatment,0,8,3
6276,treatment,2,9,4
6277,treatment,1,9,5
6278,treatment,1,7,6
6279,treatment,0,9,7
6280,treatment,1,8,8
6281,treatment,1,8,9
6282,treatment,1,8,10
6283,treatment,0,6,11
6284,treatment,0,5,12
6285,treatment,1,10,13
6286,treatment,0,5,14
6287,treatment,1,9,1
6288,treatment,1,9,2
6289,treatment,1,3,3
6290,treatment,1,8,4
6291,treatment,0,9,5
6292,treatment,0,7,6
6293,treatment,1,6,7
6294,treatment,0,8,8
6295,treatment,2,10,9
6296,treatment,1,10,10
6297,treatment,3,7,11
6298,treatment,2,10,12
6299,treatment,1,9,13
6300,treatment,0,7,14
6301,treatment,1,11,1
6302,treatment,1,10,2
6303,treatment,1,5,3
6304,treatment,0,8,4
6305,treatment,1,10,5
6306,treatment,1,10,6
6307,treatment,1,9,7
6308,treatment,1,9,8
6309,treatment,1,10,9
6310,treatment,0,7,10
6311,treatment,1,8,11
6312,treatment,0,10,12
6313,treatment,0,10,13
6314,treatment,0,9,14
6315,treatment,1,6,1
6316,treatment,1,6,2
6317,treatment,0,10,3
6318,treatment,1,7,4
6319,treatment,1,9,5
6320,treatment,1,6,6
6321,treatment,1,10,7
6322,treatment,0,7,8
6323,treatment,1,11,9
6324,treatment,1,9,10
6325,treatment,3,10,11
6326,treatment,0,6,12
6327,treatment,1,9,13
6328,treatment,0,6,14
6329,treatment,1,7,1
6330,treatment,0,2,2
6331,treatment,0,9,3
6332,treatment,0,9,4
6333,treatment,1,7,5
6334,treatment,2,7,6
6335,treatment,1,6,7
6336,treatment,2,9,8
6337,treatment,0,10,9
6338,treatment,2,7,10
6339,treatment,0,8,11
6340,treatment,0,8,12
6341,treatment,0,8,13
6342,treatment,4,8,14
6343,treatment,1,8,1
6344,treatment,0,8,2
6345,treatment,1,5,3
6346,treatment,0,9,4
6347,treatment,1,8,5
6348,treatment,0,7,6
6349,treatment,0,6,7
6350,treatment,2,12,8
6351,treatment,0,6,9
6352,treatment,0,6,10
6353,treatment,0,9,11
6354,treatment,1,4,12
6355,treatment,0,11,13
6356,treatment,2,7,14
6357,treatment,1,12,1
6358,treatment,1,7,2
6359,treatment,1,8,3
6360,treatment,1,9,4
6361,treatment,1,11,5
6362,treatment,2,12,6
6363,treatment,1,9,7
6364,treatment,1,7,8
6365,treatment,0,9,9
6366,treatment,1,4,10
6367,treatment,0,11,11
6368,treatment,2,7,12
6369,treatment,1,10,13
6370,treatment,0,5,14
6371,treatment,1,12,1
6372,treatment,0,7,2
6373,treatment,0,7,3
6374,treatment,1,6,4
6375,treatment,0,10,5
6376,treatment,0,7,6
6377,treatment,0,6,7
6378,treatment,1,9,8
6379,treatment,0,8,9
6380,treatment,2,9,10
6381,treatment,2,9,11
6382,treatment,2,9,12
6383,treatment,0,9,13
6384,treatment,0,5,14
6385,treatment,1,11,1
6386,treatment,1,8,2
6387,treatment,2,9,3
6388,treatment,2,8,4
6389,treatment,1,8,5
6390,treatment,0,7,6
6391,treatment,2,8,7
6392,treatment,4,9,8
6393,treatment,0,8,9
6394,treatment,3,9,10
6395,treatment,0,6,11
6396,treatment,2,8,12
6397,treatment,0,11,13
6398,treatment,1,10,14
6399,treatment,1,10,1
6400,treatment,1,5,2
6401,treatment,1,5,3
6402,treatment,0,12,4
6403,treatment,0,11,5
6404,treatment,1,7,6
6405,treatment,2,8,7
6406,treatment,0,6,8
6407,treatment,1,13,9
6408,treatment,0,7,10
6409,treatment,2,8,11
6410,treatment,3,9,12
6411,treatment,2,9,13
6412,treatment,0,6,14
6413,treatment,2,10,1
6414,treatment,1,8,2
6415,treatment,2,8,3
6416,treatment,1,7,4
6417,treatment,2,10,5
6418,treatment,2,8,6
6419,treatment,2,9,7
6420,treatment,0,8,8
6421,treatment,1,9,9
6422,treatment,0,10,10
6423,treatment,0,6,11
6424,treatment,0,7,12
6425,treatment,3,9,13
6426,treatment,1,7,14
6427,treatment,0,11,1
6428,treatment,1,9,2
6429,treatment,2,9,3
6430,treatment,2,6,4
6431,treatment,1,10,5
6432,treatment,0,10,6
6433,treatment,0,6,7
6434,treatment,2,9,8
6435,treatment,1,7,9
6436,treatment,1,5,10
6437,treatment,1,9,11
6438,treatment,1,4,12
6439,treatment,2,9,13
6440,treatment,0,6,14
6441,treatment,0,8,1
6442,treatment,2,11,2
6443,treatment,1,7,3
6444,treatment,2,7,4
6445,treatment,0,8,5
6446,treatment,2,7,6
6447,treatment,0,8,7
6448,treatment,1,11,8
6449,treatment,1,9,9
6450,treatment,1,7,10
6451,treatment,1,7,11
6452,treatment,0,7,12
6453,treatment,0,10,13
6454,treatment,0,10,14
6455,treatment,3,12,1
6456,treatment,0,4,2
6457,treatment,1,4,3
6458,treatment,4,9,4
6459,treatment,0,9,5
6460,treatment,1,10,6
6461,treatment,1,4,7
6462,treatment,2,11,8
6463,treatment,3,8,9
6464,treatment,4,9,10
6465,treatment,0,5,11
6466,treatment,1,10,12
6467,treatment,1,6,13
6468,treatment,0,8,14
6469,treatment,1,8,1
6470,treatment,0,5,2
6471,treatment,1,10,3
6472,treatment,1,8,4
6473,treatment,1,8,5
6474,treatment,0,4,6
6475,treatment,0,9,7
6476,treatment,0,7,8
6477,treatment,1,12,9
6478,treatment,0,5,10
6479,treatment,0,7,11
6480,treatment,0,10,12
6481,treatment,3,10,13
6482,treatment,1,7,14
6483,treatment,2,8,1
6484,treatment,0,4,2
6485,treatment,0,9,3
6486,treatment,2,7,4
6487,treatment,1,8,5
6488,treatment,0,9,6
6489,treatment,1,8,7
6490,treatment,0,8,8
6491,treatment,1,9,9
6492,treatment,0,10,10
6493,treatment,1,12,11
6494,treatment,2,9,12
6495,treatment,0,5,13
6496,treatment,2,8,14
6497,treatment,1,7,1
6498,treatment,2,10,2
6499,treatment,1,8,3
6500,treatment,2,12,4
6501,treatment,2,6,5
6502,treatment,3,11,6
6503,treatment,1,10,7
6504,treatment,1,8,8
6505,treatment,3,8,9
6506,treatment,1,8,10
6507,treatment,1,9,11
6508,treatment,1,8,12
6509,treatment,1,6,13
6510,treatment,1,7,14
6511,treatment,2,11,1
6512,treatment,2,12,2
6513,treatment,0,3,3
6514,treatment,1,9,4
6515,treatment,0,9,5
6516,treatment,0,5,6
6517,treatment,3,8,7
6518,treatment,1,7,8
6519,treatment,1,7,9
6520,treatment,2,9,10
6521,treatment,0,10,11
6522,treatment,0,11,12
6523,treatment,1,7,13
6524,treatment,2,7,14
6525,treatment,0,7,1
6526,treatment,1,5,2
6527,treatment,0,8,3
6528,treatment,0,7,4
6529,treatment,1,2,5
6530,treatment,1,8,6
6531,treatment,1,4,7
6532,treatment,1,9,8
6533,treatment,0,9,9
6534,treatment,1,7,10
6535,treatment,3,11,11
6536,treatment,0,9,12
6537,treatment,0,10,13
6538,treatment,0,4,14
6539,treatment,1,14,1
6540,treatment,2,7,2
6541,treatment,1,10,3
6542,treatment,0,4,4
6543,treatment,0,8,5
6544,treatment,1,8,6
6545,treatment,0,7,7
6546,treatment,2,11,8
6547,treatment,1,8,9
6548,treatment,0,5,10
6549,treatment,2,9,11
6550,treatment,0,5,12
6551,treatment,0,7,13
6552,treatment,1,8,14
6553,treatment,0,5,1
6554,treatment,2,10,2
6555,treatment,2,10,3
6556,treatment,0,8,4
6557,treatment,1,9,5
6558,treatment,0,9,6
6559,treatment,1,10,7
6560,treatment,1,9,8
6561,treatment,0,11,9
6562,treatment,1,9,10
6563,treatment,3,7,11
6564,treatment,1,7,12
6565,treatment,1,8,13
6566,treatment,1,9,14
6567,treatment,0,11,1
6568,treatment,2,8,2
6569,treatment,1,13,3
6570,treatment,2,10,4
6571,treatment,1,10,5
6572,treatment,0,11,6
6573,treatment,3,10,7
6574,treatment,0,8,8
6575,treatment,2,9,9
6576,treatment,3,10,10
6577,treatment,0,12,11
6578,treatment,1,5,12
6579,treatment,1,5,13
6580,treatment,1,7,14
6581,treatment,0,9,1
6582,treatment,1,12,2
6583,treatment,0,6,3
6584,treatment,2,7,4
6585,treatment,2,8,5
6586,treatment,0,10,6
6587,treatment,1,8,7
6588,treatment,2,8,8
6589,treatment,2,9,9
6590,treatment,1,7,10
6591,treatment,1,12,11
6592,treatment,1,9,12
6593,treatment,1,9,13
6594,treatment,1,8,14
6595,treatment,0,6,1
6596,treatment,3,11,2
6597,treatment,0,9,3
6598,treatment,2,8,4
6599,treatment,0,5,5
6600,treatment,2,9,6
6601,treatment,1,5,7
6602,treatment,2,7,8
6603,treatment,0,5,9
6604,treatment,2,9,10
6605,treatment,2,12,11
6606,treatment,2,9,12
6607,treatment,1,9,13
6608,treatment,0,6,14
6609,treatment,1,9,1
6610,treatment,1,7,2
6611,treatment,0,8,3
6612,treatment,1,8,4
6613,treatment,2,8,5
6614,treatment,3,9,6
6615,treatment,1,7,7
6616,treatment,1,10,8
6617,treatment,1,7,9
6618,treatment,1,8,10
6619,treatment,0,7,11
6620,treatment,1,7,12
6621,treatment,0,7,13
6622,treatment,4,10,14
6623,treatment,3,8,1
6624,treatment,0,7,2
6625,treatment,0,9,3
6626,treatment,1,7,4
6627,treatment,0,5,5
6628,treatment,1,8,6
6629,treatment,3,9,7
6630,treatment,2,8,8
6631,treatment,1,10,9
6632,treatment,2,12,10
6633,treatment,1,10,11
6634,treatment,1,9,12
6635,treatment,1,9,13
6636,treatment,2,7,14
6637,treatment,0,8,1
6638,treatment,1,10,2
6639,treatment,1,9,3
6640,treatment,2,8,4
6641,treatment,0,8,5
6642,treatment,2,6,6
6643,treatment,0,6,7
6644,treatment,2,8,8
6645,treatment,3,12,9
6646,treatment,0,7,10
6647,treatment,0,12,11
6648,treatment,1,11,12
6649,treatment,2,6,13
6650,treatment,3,9,14
6651,treatment,1,9,1
6652,treatment,2,10,2
6653,treatment,2,7,3
6654,treatment,0,11,4
6655,treatment,0,7,5
6656,treatment,1,8,6
6657,treatment,1,6,7
6658,treatment,2,9,8
6659,treatment,0,8,9
6660,treatment,3,8,10
6661,treatment,0,8,11
6662,treatment,2,6,12
6663,treatment,0,10,13
6664,treatment,2,8,14
6665,treatment,1,11,1
6666,treatment,3,11,2
6667,treatment,1,7,3
6668,treatment,0,6,4
6669,treatment,1,10,5
6670,treatment,0,6,6
6671,treatment,2,10,7
6672,treatment,0,8,8
6673,treatment,1,9,9
6674,treatment,0,6,10
6675,treatment,0,5,11
6676,treatment,2,9,12
6677,treatment,0,6,13
6678,treatment,1,9,14
6679,treatment,1,8,1
6680,treatment,3,9,2
6681,treatment,0,9,3
6682,treatment,1,10,4
6683,treatment,0,7,5
6684,treatment,0,8,6
6685,treatment,0,8,7
6686,treatment,1,11,8
6687,treatment,0,8,9
6688,treatment,1,6,10
6689,treatment,0,8,11
6690,treatment,1,7,12
6691,treatment,0,8,13
6692,treatment,0,10,14
6693,treatment,0,5,1
6694,treatment,0,10,2
6695,treatment,0,7,3
6696,treatment,1,6,4
6697,treatment,0,10,5
6698,treatment,1,10,6
6699,treatment,2,11,7
6700,treatment,2,8,8
6701,treatment,0,9,9
6702,treatment,0,6,10
6703,treatment,0,10,11
6704,treatment,2,10,12
6705,treatment,1,8,13
6706,treatment,1,9,14
6707,treatment,3,11,1
6708,treatment,1,7,2
6709,treatment,2,7,3
6710,treatment,0,4,4
6711,treatment,0,8,5
6712,treatment,0,6,6
6713,treatment,1,8,7
6714,treatment,2,7,8
6715,treatment,2,6,9
6716,treatment,1,7,10
6717,treatment,1,9,11
6718,treatment,1,10,12
6719,treatment,2,11,13
6720,treatment,1,8,14
6721,treatment,1,7,1
6722,treatment,0,8,2
6723,treatment,1,6,3
6724,treatment,2,10,4
6725,treatment,0,9,5
6726,treatment,2,8,6
6727,treatment,2,7,7
6728,treatment,0,4,8
6729,treatment,3,6,9
6730,treatment,0,12,10
6731,treatment,1,9,11
6732,treatment,2,6,12
6733,treatment,1,7,13
6734,treatment,1,9,14
6735,treatment,0,10,1
6736,treatment,0,5,2
6737,treatment,0,12,3
6738,treatment,2,8,4
6739,treatment,2,9,5
6740,treatment,2,7,6
6741,treatment,1,9,7
6742,treatment,0,7,8
6743,treatment,0,4,9
6744,treatment,0,10,10
6745,treatment,2,11,11
6746,treatment,1,10,12
6747,treatment,0,7,13
6748,treatment,1,6,14
6749,treatment,1,7,1
6750,treatment,0,9,2
6751,treatment,2,7,3
6752,treatment,1,7,4
6753,treatment,2,8,5
6754,treatment,2,10,6
6755,treatment,0,7,7
6756,treatment,2,12,8
6757,treatment,0,10,9
6758,treatment,0,5,10
6759,treatment,0,9,11
6760,treatment,2,7,12
6761,treatment,1,11,13
6762,treatment,0,9,14
6763,treatment,1,8,1
6764,treatment,1,7,2
6765,treatment,0,12,3
6766,treatment,1,9,4
6767,treatment,1,10,5
6768,treatment,1,6,6
6769,treatment,1,8,7
6770,treatment,4,8,8
6771,treatment,0,8,9
6772,treatment,1,7,10
6773,treatment,1,12,11
6774,treatment,0,10,12
6775,treatment,0,7,13
6776,treatment,1,10,14
6777,treatment,1,8,1
6778,treatment,1,6,2
6779,treatment,0,6,3
6780,treatment,1,8,4
6781,treatment,0,7,5
6782,treatment,1,7,6
6783,treatment,0,7,7
6784,treatment,0,6,8
6785,treatment,1,10,9
6786,treatment,2,9,10
6787,treatment,1,7,11
6788,treatment,0,7,12
6789,treatment,1,8,13
6790,treatment,0,5,14
6791,treatment,0,8,1
6792,treatment,1,6,2
6793,treatment,0,9,3
6794,treatment,1,8,4
6795,treatment,0,6,5
6796,treatment,0,6,6
6797,treatment,0,5,7
6798,treatment,2,7,8
6799,treatment,0,5,9
6800,treatment,1,6,10
6801,treatment,1,10,11
6802,treatment,0,9,12
6803,treatment,3,13,13
6804,treatment,0,8,14
6805,treatment,0,11,1
6806,treatment,2,10,2
6807,treatment,1,6,3
6808,treatment,1,8,4
6809,treatment,2,12,5
6810,treatment,2,10,6
6811,treatment,1,5,7
6812,treatment,0,9,8
6813,treatment,2,7,9
6814,treatment,1,10,10
6815,treatment,1,9,11
6816,treatment,3,10,12
6817,treatment,1,10,13
6818,treatment,0,4,14
6819,treatment,1,8,1
6820,treatment,2,10,2
6821,treatment,1,11,3
6822,treatment,1,9,4
6823,treatment,1,5,5
6824,treatment,0,7,6
6825,treatment,0,10,7
6826,treatment,0,7,8
6827,treatment,0,7,9
6828,treatment,1,4,10
6829,treatment,1,6,11
6830,treatment,0,9,12
6831,treatment,2,9,13
6832,treatment,1,9,14
6833,treatment,0,10,1
6834,treatment,1,8,2
6835,treatment,2,9,3
6836,treatment,1,8,4
6837,treatment,2,9,5
6838,treatment,0,9,6
6839,treatment,1,7,7
6840,treatment,0,8,8
6841,treatment,1,9,9
6842,treatment,2,6,10
6843,treatment,1,9,11
6844,treatment,1,8,12
6845,treatment,0,8,13
6846,treatment,1,6,14
6847,treatment,1,8,1
6848,treatment,1,7,2
6849,treatment,0,8,3
6850,treatment,2,11,4
6851,treatment,1,6,5
6852,treatment,2,9,6
6853,treatment,1,7,7
6854,treatment,0,6,8
6855,treatment,0,4,9
6856,treatment,2,10,10
6857,treatment,2,9,11
6858,treatment,1,6,12
6859,treatment,2,7,13
6860,treatment,0,7,14
6861,treatment,0,8,1
6862,treatment,0,12,2
6863,treatment,1,6,3
6864,treatment,1,9,4
6865,treatment,0,8,5
6866,treatment,1,7,6
6867,treatment,0,11,7
6868,treatment,1,11,8
6869,treatment,1,9,9
6870,treatment,0,10,10
6871,treatment,1,7,11
6872,treatment,2,9,12
6873,treatment,2,10,13
6874,treatment,1,5,14
6875,treatment,0,10,1
6876,treatment,2,9,2
6877,treatment,2,9,3
6878,treatment,0,11,4
6879,treatment,2,6,5
6880,treatment,1,10,6
6881,treatment,1,6,7
6882,treatment,0,6,8
6883,treatment,1,12,9
6884,treatment,1,13,10
6885,treatment,0,7,11
6886,treatment,1,11,12
6887,treatment,1,5,13
6888,treatment,0,9,14
6889,treatment,1,8,1
6890,treatment,1,11,2
6891,treatment,0,8,3
6892,treatment,0,8,4
6893,treatment,1,9,5
6894,treatment,0,9,6
6895,treatment,2,10,7
6896,treatment,0,7,8
6897,treatment,1,9,9
6898,treatment,0,8,10
6899,treatment,0,9,11
6900,treatment,0,9,12
6901,treatment,0,6,13
6902,treatment,1,6,14
6903,treatment,0,9,1
6904,treatment,3,10,2
6905,treatment,1,11,3
6906,treatment,2,10,4
6907,treatment,1,8,5
6908,treatment,0,9,6
6909,treatment,0,6,7
6910,treatment,0,9,8
6911,treatment,1,7,9
6912,treatment,0,9,10
6913,treatment,2,12,11
6914,treatment,1,10,12
6915,treatment,1,9,13
6916,treatment,4,8,14
6917,treatment,0,7,1
6918,treatment,2,8,2
6919,treatment,1,15,3
6920,treatment,1,9,4
6921,treatment,2,8,5
6922,treatment,2,8,6
6923,treatment,1,7,7
6924,treatment,0,8,8
6925,treatment,1,11,9
6926,treatment,1,7,10
6927,treatment,0,7,11
6928,treatment,0,9,12
6929,treatment,1,10,13
6930,treatment,2,10,14
6931,treatment,2,7,1
6932,treatment,0,9,2
6933,treatment,1,7,3
6934,treatment,1,7,4
6935,treatment,0,7,5
6936,treatment,0,8,6
6937,treatment,1,7,7
6938,treatment,2,8,8
6939,treatment,0,5,9
6940,treatment,0,8,10
6941,treatment,0,10,11
6942,treatment,3,8,12
6943,treatment,0,11,13
6944,treatment,1,8,14
6945,treatment,0,2,1
6946,treatment,3,9,2
6947,treatment,0,9,3
6948,treatment,0,8,4
6949,treatment,0,8,5
6950,treatment,2,10,6
6951,treatment,1,9,7
6952,treatment,1,8,8
6953,treatment,0,7,9
6954,treatment,0,8,10
6955,treatment,1,7,11
6956,treatment,0,8,12
6957,treatment,2,7,13
6958,treatment,1,11,14
6959,treatment,2,9,1
6960,treatment,1,11,2
6961,treatment,0,10,3
6962,treatment,1,10,4
6963,treatment,0,5,5
6964,treatment,0,6,6
6965,treatment,2,8,7
6966,treatment,0,8,8
6967,treatment,2,11,9
6968,treatment,0,7,10
6969,treatment,2,9,11
6970,treatment,0,7,12
6971,treatment,0,11,13
6972,treatment,0,10,14
6973,treatment,1,11,1
6974,treatment,2,11,2
6975,treatment,1,8,3
6976,treatment,0,10,4
6977,treatment,0,11,5
6978,treatment,1,11,6
6979,treatment,2,9,7
6980,treatment,0,5,8
6981,treatment,2,11,9
6982,treatment,0,8,10
6983,treatment,1,5,11
6984,treatment,2,7,12
6985,treatment,3,9,13
6986,treatment,0,7,14
6987,treatment,2,10,1
6988,treatment,0,8,2
6989,treatment,2,7,3
6990,treatment,1,6,4
6991,treatment,2,11,5
6992,treatment,0,7,6
6993,treatment,0,6,7
6994,treatment,1,12,8
6995,treatment,1,9,9
6996,treatment,4,10,10
6997,treatment,1,9,11
6998,treatment,1,5,12
6999,treatment,2,9,13
7000,treatment,2,7,14
