user_id,variant,arpu,day,time_on_site
3687,control,144.19,5,176.0
3688,control,82.7,6,211.9
3689,control,81.19,7,161.6
3690,control,132.38,8,231.8
3691,control,99.38,9,176.4
3692,control,0,10,198.8
3693,control,79.97,11,176.1
3694,control,171.61,12,211.7
3695,control,135.32,13,143.8
3696,control,148.48,14,197.4
3697,control,86.7,1,240.7
3698,control,114.39,2,280.6
3699,control,33.0,3,359.1
3700,control,28.77,4,103.0
3701,control,108.99,5,229.0
3702,control,101.81,6,10
3703,control,66.52,7,102.7
3704,control,111.73,8,174.8
3705,control,0,9,221.8
3706,control,78.44,10,225.3
3707,control,69.9,11,274.7
3708,control,39.89,12,82.0
3709,control,10.35,13,72.3
3710,control,118.77,14,125.1
3711,control,123.85,1,180.9
3712,control,53.22,2,107.9
3713,control,86.11,3,260.5
3714,control,205.7,4,136.7
3715,control,209.73,5,252.9
3716,control,72.43,6,296.1
3717,control,124.78,7,263.4
3718,control,0,8,114.6
3719,control,137.45,9,240.2
3720,control,25.68,10,204.1
3721,control,0,11,158.5
3722,control,0,12,160.1
3723,control,105.72,13,173.7
3724,control,55.58,14,186.8
3725,control,59.05,1,140.8
3726,control,54.97,2,124.7
3727,control,159.24,3,203.4
3728,control,0,4,260.5
3729,control,110.91,5,63.6
3730,control,80.0,6,176.6
3731,control,136.61,7,163.6
3732,control,40.75,8,183.3
3733,control,45.79,9,127.5
3734,control,0,10,148.7
3735,control,158.88,11,191.8
3736,control,175.11,12,97.1
3737,control,34.92,13,179.8
3738,control,72.66,14,227.6
3739,control,151.05,1,127.5
3740,control,81.03,2,162.3
3741,control,119.88,3,304.4
3742,control,122.58,4,227.2
3743,control,160.87,5,208.9
3744,control,228.28,6,132.7
3745,control,111.56,7,212.5
3746,control,84.35,8,144.5
3747,control,322.22,9,87.5
3748,control,0,10,257.6
3749,control,128.84,11,204.3
3750,control,100.38,12,233.7
3751,control,111.36,13,249.0
3752,control,106.41,14,246.1
3753,control,162.37,1,123.3
3754,control,181.93,2,202.7
3755,control,98.5,3,196.7
3756,control,110.38,4,332.2
3757,control,127.75,5,279.9
3758,control,192.74,6,130.5
3759,control,115.26,7,173.9
3760,control,151.68,8,204.9
3761,control,32.81,9,197.6
3762,control,118.85,10,215.4
3763,control,165.18,11,135.5
3764,control,23.64,12,162.6
3765,control,168.34,13,203.8
3766,control,76.09,14,144.3
3767,control,0,1,92.1
3768,control,64.15,2,211.1
3769,control,155.72,3,74.2
3770,control,91.41,4,142.9
3771,control,39.24,5,139.0
3772,control,89.76,6,237.7
3773,control,16.68,7,259.8
3774,control,109.23,8,261.1
3775,control,138.08,9,162.5
3776,control,24.1,10,253.1
3777,control,153.86,11,190.8
3778,control,146.43,12,121.0
3779,control,65.15,13,284.5
3780,control,58.02,14,151.6
3781,control,263.65,1,37.7
3782,control,0,2,104.8
3783,control,132.01,3,241.6
3784,control,32.06,4,128.4
3785,control,89.49,5,114.8
3786,control,109.56,6,120.5
3787,control,111.99,7,203.7
3788,control,104.65,8,86.4
3789,control,0,9,189.8
3790,control,169.61,10,288.9
3791,control,160.7,11,157.0
3792,control,63.8,12,124.8
3793,control,0,13,191.3
3794,control,118.68,14,104.6
3795,control,134.52,1,337.9
3796,control,107.49,2,153.9
3797,control,211.0,3,278.6
3798,control,43.99,4,232.4
3799,control,110.65,5,192.5
3800,control,0,6,220.8
3801,control,29.6,7,143.9
3802,control,116.96,8,168.2
3803,control,88.24,9,214.0
3804,control,39.9,10,194.0
3805,control,55.49,11,180.9
3806,control,8.8,12,241.3
3807,control,95.56,13,264.6
3808,control,165.58,14,152.0
3809,control,92.13,1,238.5
3810,control,293.92,2,158.8
3811,control,10.56,3,217.9
3812,control,187.82,4,222.5
3813,control,121.61,5,242.8
3814,control,35.77,6,220.5
3815,control,95.36,7,246.0
3816,control,37.63,8,206.9
3817,control,172.73,9,149.5
3818,control,162.87,10,245.1
3819,control,66.92,11,92.4
3820,control,186.82,12,233.3
3821,control,177.77,13,71.7
3822,control,117.47,14,186.6
3823,control,107.13,1,185.8
3824,control,32.99,2,200.3
3825,control,186.19,3,152.3
3826,control,157.07,4,185.5
3827,control,0,5,167.0
3828,control,112.2,6,174.0
3829,control,8.47,7,136.0
3830,control,0,8,213.0
3831,control,130.68,9,109.8
3832,control,0,10,138.0
3833,control,79.03,11,175.1
3834,control,72.94,12,95.9
3835,control,61.58,13,209.3
3836,control,183.75,14,66.8
3837,control,230.88,1,220.9
3838,control,72.54,2,152.5
3839,control,182.25,3,184.8
3840,control,37.23,4,178.6
3841,control,171.34,5,91.6
3842,control,210.02,6,190.8
3843,control,52.99,7,210.8
3844,control,127.97,8,263.8
3845,control,91.1,9,210.8
3846,control,92.65,10,162.5
3847,control,140.05,11,260.5
3848,control,44.16,12,217.4
3849,control,233.46,13,258.8
3850,control,82.88,14,251.6
3851,control,91.53,1,256.5
3852,control,94.05,2,80.4
3853,control,210.32,3,244.8
3854,control,212.89,4,120.4
3855,control,123.27,5,208.3
3856,control,143.98,6,159.0
3857,control,191.16,7,131.2
3858,control,73.14,8,149.2
3859,control,124.0,9,140.1
3860,control,61.75,10,226.8
3861,control,76.92,11,105.7
3862,control,185.17,12,151.3
3863,control,142.88,13,127.3
3864,control,132.92,14,220.0
3865,control,19.88,1,10
3866,control,131.68,2,218.3
3867,control,37.08,3,183.6
3868,control,114.96,4,214.0
3869,control,149.65,5,290.4
3870,control,15.9,6,87.4
3871,control,138.7,7,94.1
3872,control,149.02,8,164.2
3873,control,0,9,140.6
3874,control,179.71,10,252.7
3875,control,130.96,11,171.5
3876,control,174.33,12,246.0
3877,control,63.38,13,234.4
3878,control,210.54,14,171.8
3879,control,126.67,1,103.1
3880,control,128.58,2,220.6
3881,control,21.76,3,159.5
3882,control,237.76,4,192.5
3883,control,125.59,5,99.5
3884,control,11.16,6,151.0
3885,control,149.49,7,321.3
3886,control,161.95,8,173.6
3887,control,60.41,9,243.8
3888,control,80.35,10,182.6
3889,control,101.52,11,144.7
3890,control,0,12,128.9
3891,control,119.26,13,174.8
3892,control,19.11,14,216.2
3893,control,10.22,1,106.3
3894,control,82.54,2,137.8
3895,control,47.39,3,101.0
3896,control,60.6,4,126.0
3897,control,0,5,170.5
3898,control,253.88,6,227.4
3899,control,0,7,101.3
3900,control,6.5,8,92.7
3901,control,174.61,9,155.7
3902,control,320.05,10,51.0
3903,control,98.02,11,186.8
3904,control,70.75,12,243.3
3905,control,1.47,13,252.3
3906,control,100.48,14,170.9
3907,control,132.96,1,267.3
3908,control,113.67,2,139.7
3909,control,273.68,3,268.8
3910,control,85.41,4,233.5
3911,control,166.19,5,148.2
3912,control,98.31,6,228.9
3913,control,373.18,7,129.7
3914,control,30.58,8,164.2
3915,control,0,9,120.6
3916,control,0,10,212.6
3917,control,195.39,11,181.4
3918,control,27.89,12,283.5
3919,control,172.7,13,127.0
3920,control,123.0,14,166.0
3921,control,105.71,1,217.8
3922,control,92.91,2,201.7
3923,control,0,3,133.6
3924,control,173.98,4,110.2
3925,control,156.31,5,165.1
3926,control,158.29,6,166.3
3927,control,136.78,7,123.6
3928,control,113.45,8,135.4
3929,control,246.29,9,235.9
3930,control,89.5,10,225.3
3931,control,105.54,11,213.1
3932,control,45.35,12,164.8
3933,control,11.0,13,173.0
3934,control,221.07,14,243.3
3935,control,69.57,1,164.7
3936,control,159.62,2,179.9
3937,control,92.5,3,258.6
3938,control,100.4,4,58.7
3939,control,0,5,47.7
3940,control,29.36,6,140.6
3941,control,142.62,7,206.2
3942,control,55.54,8,102.2
3943,control,0,9,181.7
3944,control,2.74,10,258.2
3945,control,181.92,11,93.0
3946,control,177.8,12,133.6
3947,control,32.38,13,282.6
3948,control,68.59,14,250.7
3949,control,83.24,1,280.0
3950,control,63.79,2,319.2
3951,control,258.68,3,165.2
3952,control,14.3,4,138.9
3953,control,0,5,121.9
3954,control,264.22,6,178.4
3955,control,79.86,7,230.5
3956,control,37.94,8,220.5
3957,control,86.17,9,125.4
3958,control,74.39,10,228.5
3959,control,157.25,11,254.4
3960,control,225.19,12,287.2
3961,control,86.03,13,249.1
3962,control,0,14,302.5
3963,control,0,1,196.6
3964,control,61.13,2,156.4
3965,control,217.91,3,199.2
3966,control,181.48,4,199.9
3967,control,113.07,5,189.5
3968,control,90.23,6,123.3
3969,control,0,7,143.5
3970,control,0,8,130.8
3971,control,169.93,9,177.3
3972,control,22.37,10,227.9
3973,control,0,11,104.3
3974,control,4.04,12,82.7
3975,control,45.04,13,137.0
3976,control,198.78,14,203.1
3977,control,0,1,125.3
3978,control,250.64,2,229.9
3979,control,75.84,3,86.2
3980,control,2.79,4,206.6
3981,control,39.3,5,74.2
3982,control,219.33,6,147.0
3983,control,136.73,7,98.6
3984,control,149.53,8,212.7
3985,control,91.44,9,191.4
3986,control,107.04,10,228.4
3987,control,94.78,11,174.9
3988,control,122.03,12,222.3
3989,control,0,13,120.7
3990,control,143.86,14,142.7
3991,control,23.56,1,168.6
3992,control,33.73,2,133.4
3993,control,244.53,3,71.0
3994,control,51.38,4,10
3995,control,73.28,5,124.9
3996,control,148.49,6,278.3
3997,control,182.22,7,196.9
3998,control,87.27,8,185.3
3999,control,0,9,85.4
4000,control,0,10,203.6
4001,control,0,11,92.3
4002,control,328.41,12,156.9
4003,control,81.34,13,191.4
4004,control,145.11,14,165.9
4005,control,37.92,1,180.8
4006,control,9.57,2,160.9
4007,control,142.94,3,247.7
4008,control,14.54,4,154.9
4009,control,140.93,5,204.0
4010,control,105.5,6,296.9
4011,control,164.54,7,89.4
4012,control,119.35,8,178.9
4013,control,63.01,9,89.8
4014,control,326.74,10,172.1
4015,control,19.35,11,203.4
4016,control,151.14,12,298.3
4017,control,5.71,13,211.7
4018,control,73.25,14,153.2
4019,control,66.96,1,92.2
4020,control,167.49,2,89.6
4021,control,68.61,3,131.3
4022,control,76.14,4,199.0
4023,control,134.49,5,179.6
4024,control,16.37,6,219.9
4025,control,85.39,7,93.0
4026,control,133.25,8,170.0
4027,control,131.74,9,250.7
4028,control,142.33,10,198.8
4029,control,14.23,11,144.4
4030,control,126.92,12,234.5
4031,control,166.09,13,155.5
4032,control,34.1,14,134.7
4033,control,179.52,1,238.5
4034,control,112.25,2,197.7
4035,control,27.39,3,94.8
4036,control,57.39,4,65.0
4037,control,0,5,217.3
4038,control,23.85,6,361.6
4039,control,91.61,7,167.2
4040,control,119.61,8,139.9
4041,control,219.25,9,175.6
4042,control,150.94,10,113.4
4043,control,107.82,11,265.9
4044,control,1.68,12,147.0
4045,control,85.77,13,140.0
4046,control,91.81,14,208.1
4047,control,74.41,1,191.7
4048,control,232.92,2,162.8
4049,control,115.92,3,180.0
4050,control,237.19,4,164.7
4051,control,140.38,5,78.0
4052,control,38.71,6,299.2
4053,control,179.68,7,313.9
4054,control,209.68,8,101.3
4055,control,0,9,246.4
4056,control,93.12,10,209.2
4057,control,64.29,11,148.4
4058,control,22.33,12,174.9
4059,control,0,13,112.3
4060,control,40.73,14,125.2
4061,control,236.79,1,140.0
4062,control,149.12,2,235.7
4063,control,125.03,3,222.2
4064,control,162.1,4,174.4
4065,control,111.15,5,105.7
4066,control,126.81,6,165.6
4067,control,141.33,7,189.4
4068,control,21.37,8,196.4
4069,control,122.1,9,116.8
4070,control,58.1,10,150.2
4071,control,151.39,11,83.5
4072,control,16.96,12,201.0
4073,control,115.35,13,323.8
4074,control,3.38,14,217.0
4075,control,136.4,1,221.0
4076,control,85.7,2,236.9
4077,control,209.06,3,135.7
4078,control,184.85,4,278.6
4079,control,29.29,5,265.9
4080,control,172.53,6,10
4081,control,54.64,7,223.1
4082,control,15.0,8,236.7
4083,control,165.59,9,156.3
4084,control,146.23,10,266.2
4085,control,19.42,11,106.0
4086,control,127.06,12,138.9
4087,control,102.61,13,232.7
4088,control,109.18,14,183.4
4089,control,112.84,1,105.0
4090,control,144.79,2,124.0
4091,control,99.85,3,147.5
4092,control,192.61,4,210.3
4093,control,145.93,5,176.6
4094,control,83.38,6,218.0
4095,control,9.9,7,215.3
4096,control,130.58,8,138.6
4097,control,67.29,9,280.0
4098,control,143.19,10,122.8
4099,control,126.73,11,135.5
4100,control,211.15,12,90.8
4101,control,0,13,99.3
4102,control,162.99,14,203.1
4103,control,138.44,1,167.8
4104,control,105.2,2,115.2
4105,control,43.08,3,158.0
4106,control,13.33,4,219.8
4107,control,75.32,5,169.2
4108,control,207.77,6,301.0
4109,control,138.82,7,158.9
4110,control,0,8,169.6
4111,control,26.2,9,155.4
4112,control,129.19,10,146.4
4113,control,114.62,11,212.8
4114,control,153.11,12,205.3
4115,control,0,13,249.3
4116,control,129.81,14,165.9
4117,control,200.88,1,224.2
4118,control,23.64,2,261.8
4119,control,120.45,3,191.9
4120,control,119.22,4,190.4
4121,control,261.07,5,94.0
4122,control,36.73,6,163.9
4123,control,23.48,7,200.4
4124,control,86.74,8,141.2
4125,control,63.17,9,236.0
4126,control,219.96,10,222.5
4127,control,0,11,234.6
4128,control,240.27,12,184.4
4129,control,92.65,13,218.3
4130,control,125.31,14,125.1
4131,control,111.31,1,162.2
4132,control,126.0,2,182.9
4133,control,0,3,251.9
4134,control,179.17,4,337.9
4135,control,14.65,5,239.9
4136,control,281.91,6,229.9
4137,control,30.98,7,88.7
4138,control,193.36,8,150.9
4139,control,186.49,9,241.8
4140,control,80.84,10,177.1
4141,control,297.88,11,103.6
4142,control,58.75,12,108.5
4143,control,0,13,164.4
4144,control,109.62,14,164.0
4145,control,109.47,1,259.1
4146,control,45.2,2,104.9
4147,control,104.23,3,97.0
4148,control,23.0,4,128.7
4149,control,14.92,5,122.6
4150,control,11.9,6,190.8
4151,control,0,7,188.3
4152,control,154.03,8,274.5
4153,control,159.87,9,266.9
4154,control,255.66,10,219.2
4155,control,175.42,11,268.5
4156,control,46.74,12,98.9
4157,control,47.18,13,126.4
4158,control,172.46,14,129.3
4159,control,0,1,174.1
4160,control,136.91,2,240.3
4161,control,113.99,3,120.8
4162,control,35.2,4,102.6
4163,control,156.75,5,235.3
4164,control,78.95,6,215.8
4165,control,211.27,7,182.7
4166,control,21.98,8,210.4
4167,control,152.2,9,250.4
4168,control,31.2,10,261.2
4169,control,130.86,11,169.2
4170,control,224.02,12,169.9
4171,control,223.69,13,182.9
4172,control,238.82,14,152.9
4173,control,0,1,191.9
4174,control,88.17,2,130.4
4175,control,203.76,3,222.7
4176,control,87.31,4,206.7
4177,control,46.19,5,233.6
4178,control,158.13,6,191.7
4179,control,101.22,7,247.6
4180,control,175.99,8,136.7
4181,control,0,9,217.7
4182,control,118.81,10,140.3
4183,control,155.55,11,230.6
4184,control,54.46,12,133.3
4185,control,118.09,13,138.5
4186,control,104.17,14,185.6
4187,control,44.72,1,99.8
4188,control,147.92,2,149.4
4189,control,150.17,3,190.5
4190,control,69.63,4,284.6
4191,control,164.7,5,216.1
4192,control,218.03,6,227.7
4193,control,123.73,7,177.0
4194,control,263.48,8,219.8
4195,control,247.45,9,186.9
4196,control,152.75,10,203.0
4197,control,162.83,11,104.9
4198,control,162.03,12,138.2
4199,control,69.4,13,126.0
4200,control,23.5,14,272.9
4201,control,27.93,1,143.2
4202,control,95.79,2,196.3
4203,control,244.17,3,115.6
4204,control,270.67,4,165.7
4205,control,138.93,5,127.7
4206,control,123.96,6,112.9
4207,control,0,7,178.0
4208,control,83.78,8,148.7
4209,control,100.59,9,303.3
4210,control,0,10,219.2
4211,control,0,11,292.8
4212,control,247.89,12,174.8
4213,control,31.92,13,221.3
4214,control,61.05,14,202.4
4215,control,0,1,134.2
4216,control,150.4,2,227.9
4217,control,40.65,3,78.5
4218,control,0,4,184.0
4219,control,187.82,5,210.8
4220,control,276.13,6,142.5
4221,control,151.93,7,255.1
4222,control,149.85,8,192.5
4223,control,0,9,372.3
4224,control,132.12,10,341.8
4225,control,145.58,11,252.9
4226,control,127.26,12,181.4
4227,control,107.32,13,168.2
4228,control,91.81,14,209.8
4229,control,16.0,1,186.9
4230,control,169.09,2,170.8
4231,control,156.91,3,192.5
4232,control,157.72,4,243.1
4233,control,147.02,5,174.4
4234,control,88.18,6,133.8
4235,control,35.28,7,141.8
4236,control,132.13,8,169.8
4237,control,0,9,139.5
4238,control,104.4,10,154.8
4239,control,78.09,11,58.4
4240,control,152.67,12,229.9
4241,control,97.78,13,168.1
4242,control,31.99,14,177.3
4243,control,160.26,1,134.0
4244,control,0,2,39.5
4245,control,43.91,3,163.9
4246,control,9.14,4,75.5
4247,control,77.4,5,167.5
4248,control,73.36,6,176.7
4249,control,75.43,7,195.3
4250,control,65.34,8,131.0
4251,control,190.71,9,268.5
4252,control,59.33,10,112.6
4253,control,0.72,11,115.0
4254,control,233.56,12,160.8
4255,control,169.4,13,133.7
4256,control,0,14,164.4
4257,control,28.59,1,222.8
4258,control,61.94,2,150.8
4259,control,51.62,3,138.8
4260,control,265.47,4,177.2
4261,control,203.65,5,197.0
4262,control,123.67,6,185.9
4263,control,124.66,7,195.3
4264,control,91.42,8,172.4
4265,control,7.58,9,236.9
4266,control,180.87,10,215.6
4267,control,123.98,11,179.3
4268,control,141.49,12,134.9
4269,control,0,13,93.6
4270,control,137.58,14,171.0
4271,control,66.22,1,187.3
4272,control,0,2,179.7
4273,control,42.53,3,251.2
4274,control,90.44,4,167.7
4275,control,81.56,5,71.7
4276,control,181.45,6,152.1
4277,control,92.92,7,200.5
4278,control,172.15,8,195.8
4279,control,74.14,9,98.4
4280,control,103.74,10,196.3
4281,control,133.95,11,231.7
4282,control,79.68,12,101.0
4283,control,42.52,13,172.2
4284,control,173.18,14,168.7
4285,control,0,1,186.6
4286,control,0,2,224.1
4287,control,116.02,3,186.0
4288,control,67.44,4,168.8
4289,control,161.13,5,10
4290,control,0,6,228.6
4291,control,0,7,198.6
4292,control,115.51,8,114.5
4293,control,52.33,9,255.4
4294,control,161.03,10,247.2
4295,control,119.3,11,228.3
4296,control,151.33,12,200.0
4297,control,187.9,13,114.3
4298,control,185.86,14,187.0
4299,control,181.87,1,304.5
4300,control,52.23,2,201.5
4301,control,172.39,3,106.7
4302,control,0,4,191.2
4303,control,53.42,5,91.1
4304,control,84.95,6,215.8
4305,control,118.68,7,76.2
4306,control,188.32,8,131.1
4307,control,116.54,9,144.4
4308,control,145.45,10,88.3
4309,control,0,11,176.6
4310,control,122.68,12,102.4
4311,control,0,13,222.4
4312,control,60.07,14,252.1
4313,control,0,1,204.8
4314,control,153.67,2,115.5
4315,control,0,3,137.6
4316,control,46.67,4,237.5
4317,control,6.29,5,154.3
4318,control,38.36,6,159.5
4319,control,227.67,7,199.5
4320,control,202.56,8,228.8
4321,control,169.45,9,152.8
4322,control,85.74,10,264.2
4323,control,7.33,11,187.3
4324,control,54.77,12,204.2
4325,control,187.83,13,291.0
4326,control,99.28,14,192.1
4327,control,41.85,1,126.6
4328,control,0,2,230.2
4329,control,79.4,3,299.7
4330,control,172.05,4,159.7
4331,control,212.11,5,328.3
4332,control,0,6,116.6
4333,control,42.37,7,188.6
4334,control,61.49,8,196.4
4335,control,82.63,9,160.9
4336,control,78.33,10,199.9
4337,control,170.75,11,131.7
4338,control,116.8,12,233.6
4339,control,146.0,13,126.6
4340,control,176.6,14,159.3
4341,control,112.77,1,149.1
4342,control,58.63,2,38.8
4343,control,123.63,3,215.2
4344,control,126.93,4,248.1
4345,control,144.94,5,71.2
4346,control,263.83,6,147.1
4347,control,14.61,7,248.5
4348,control,180.36,8,69.8
4349,control,202.89,9,179.0
4350,control,81.85,10,144.5
4351,control,27.2,11,264.1
4352,control,10.8,12,147.5
4353,control,110.49,13,126.3
4354,control,0,14,281.5
4355,control,0,1,260.7
4356,control,170.75,2,116.1
4357,control,88.54,3,232.8
4358,control,134.06,4,161.6
4359,control,0,5,231.0
4360,control,140.32,6,178.7
4361,control,230.23,7,161.1
4362,control,71.35,8,132.7
4363,control,25.51,9,93.4
4364,control,170.48,10,183.2
4365,control,28.67,11,155.2
4366,control,49.45,12,120.9
4367,control,117.38,13,150.6
4368,control,0,14,244.8
4369,control,0,1,167.5
4370,control,100.68,2,280.1
4371,control,102.48,3,105.5
4372,control,11.63,4,220.5
4373,control,138.99,5,139.7
4374,control,231.82,6,257.9
4375,control,103.65,7,195.3
4376,control,127.98,8,188.1
4377,control,117.1,9,233.7
4378,control,0,10,303.2
4379,control,125.31,11,181.3
4380,control,121.76,12,172.4
4381,control,46.0,13,180.5
4382,control,187.26,14,243.0
4383,control,67.02,1,26.8
4384,control,33.64,2,159.6
4385,control,49.05,3,60.4
4386,control,141.3,4,124.4
4387,control,143.55,5,231.2
4388,control,5.2,6,200.0
4389,control,121.8,7,101.5
4390,control,118.68,8,335.4
4391,control,84.84,9,196.6
4392,control,53.54,10,354.1
4393,control,46.21,11,93.2
4394,control,0,12,141.8
4395,control,138.3,13,68.9
4396,control,112.33,14,230.1
